stem,dose,blur,tilt,iou,condition,arch,model
00081,20,1.0,0.0,0.9034839924670434,with_n2v,UNetPP,UNetPP with_n2v
00081,20,1.0,0.1,0.896726602120793,with_n2v,UNetPP,UNetPP with_n2v
00081,20,1.0,0.25,0.8747099767981439,with_n2v,UNetPP,UNetPP with_n2v
00081,20,2.0,0.0,0.8998144712430427,with_n2v,UNetPP,UNetPP with_n2v
00081,20,2.0,0.1,0.8915270018621974,with_n2v,UNetPP,UNetPP with_n2v
00081,20,2.0,0.25,0.8784878487848785,with_n2v,UNetPP,UNetPP with_n2v
00081,50,0.0,0.0,0.8938468764678252,with_n2v,UNetPP,UNetPP with_n2v
00081,50,0.0,0.1,0.8856470588235295,with_n2v,UNetPP,UNetPP with_n2v
00081,50,0.0,0.25,0.902992277992278,with_n2v,UNetPP,UNetPP with_n2v
00081,50,1.0,0.0,0.8916900093370682,with_n2v,UNetPP,UNetPP with_n2v
00081,50,1.0,0.1,0.8968330134357005,with_n2v,UNetPP,UNetPP with_n2v
00081,50,1.0,0.25,0.8861788617886179,with_n2v,UNetPP,UNetPP with_n2v
00081,50,2.0,0.0,0.9029217719132894,with_n2v,UNetPP,UNetPP with_n2v
00081,50,2.0,0.1,0.90861494526416,with_n2v,UNetPP,UNetPP with_n2v
00081,50,2.0,0.25,0.8893111638954869,with_n2v,UNetPP,UNetPP with_n2v
00081,200,0.0,0.0,0.9014016433059449,with_n2v,UNetPP,UNetPP with_n2v
00081,200,0.0,0.1,0.9032730825598436,with_n2v,UNetPP,UNetPP with_n2v
00081,200,0.0,0.25,0.8914004914004914,with_n2v,UNetPP,UNetPP with_n2v
00081,200,1.0,0.0,0.9059621909840039,with_n2v,UNetPP,UNetPP with_n2v
00081,200,1.0,0.1,0.9029597282872392,with_n2v,UNetPP,UNetPP with_n2v
00081,200,1.0,0.25,0.8837890625,with_n2v,UNetPP,UNetPP with_n2v
00081,200,2.0,0.0,0.9098837209302325,with_n2v,UNetPP,UNetPP with_n2v
00081,200,2.0,0.1,0.9067755886592984,with_n2v,UNetPP,UNetPP with_n2v
00081,200,2.0,0.25,0.9124087591240876,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,0.0,0.0,0.8853910477127398,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,0.0,0.1,0.8785046728971962,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,0.0,0.25,0.8815724815724816,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,1.0,0.0,0.8858267716535433,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,1.0,0.1,0.8910162002945509,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,1.0,0.25,0.888125613346418,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,2.0,0.0,0.9050170482221139,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,2.0,0.1,0.8992665036674816,with_n2v,UNetPP,UNetPP with_n2v
00081,1000,2.0,0.25,0.9052478134110787,with_n2v,UNetPP,UNetPP with_n2v
00001,20,0.0,0.0,0.8291793313069908,with_n2v,HRNet,HRNet with_n2v
00001,20,0.0,0.1,0.8625817965496728,with_n2v,HRNet,HRNet with_n2v
00001,20,0.0,0.25,0.8640093786635404,with_n2v,HRNet,HRNet with_n2v
00001,20,1.0,0.0,0.8479318734793188,with_n2v,HRNet,HRNet with_n2v
00001,20,1.0,0.1,0.8886936145284124,with_n2v,HRNet,HRNet with_n2v
00001,20,1.0,0.25,0.8778228141285466,with_n2v,HRNet,HRNet with_n2v
00001,20,2.0,0.0,0.8523409363745498,with_n2v,HRNet,HRNet with_n2v
00001,20,2.0,0.1,0.8920946335833814,with_n2v,HRNet,HRNet with_n2v
00001,20,2.0,0.25,0.8749292586304471,with_n2v,HRNet,HRNet with_n2v
00001,50,0.0,0.0,0.8255813953488372,with_n2v,HRNet,HRNet with_n2v
00001,50,0.0,0.1,0.8854415274463007,with_n2v,HRNet,HRNet with_n2v
00001,50,0.0,0.25,0.8714202220923437,with_n2v,HRNet,HRNet with_n2v
00001,50,1.0,0.0,0.8205756276791182,with_n2v,HRNet,HRNet with_n2v
00001,50,1.0,0.1,0.8811354228267297,with_n2v,HRNet,HRNet with_n2v
00001,50,1.0,0.25,0.8734622144112478,with_n2v,HRNet,HRNet with_n2v
00001,50,2.0,0.0,0.8394160583941606,with_n2v,HRNet,HRNet with_n2v
00001,50,2.0,0.1,0.8969132207338381,with_n2v,HRNet,HRNet with_n2v
00001,50,2.0,0.25,0.8786999419616948,with_n2v,HRNet,HRNet with_n2v
00001,200,0.0,0.0,0.8282208588957055,with_n2v,HRNet,HRNet with_n2v
00001,200,0.0,0.1,0.8826682549136391,with_n2v,HRNet,HRNet with_n2v
00001,200,0.0,0.25,0.8865795724465558,with_n2v,HRNet,HRNet with_n2v
00001,200,1.0,0.0,0.8325183374083129,with_n2v,HRNet,HRNet with_n2v
00001,200,1.0,0.1,0.8804733727810651,with_n2v,HRNet,HRNet with_n2v
00001,200,1.0,0.25,0.885226603884638,with_n2v,HRNet,HRNet with_n2v
00001,200,2.0,0.0,0.8519417475728155,with_n2v,HRNet,HRNet with_n2v
00001,200,2.0,0.1,0.8875946418171229,with_n2v,HRNet,HRNet with_n2v
00001,200,2.0,0.25,0.878386167146974,with_n2v,HRNet,HRNet with_n2v
00001,1000,0.0,0.0,0.8270999386879215,with_n2v,HRNet,HRNet with_n2v
00001,1000,0.0,0.1,0.8766388557806913,with_n2v,HRNet,HRNet with_n2v
00001,1000,0.0,0.25,0.8778761061946903,with_n2v,HRNet,HRNet with_n2v
00001,1000,1.0,0.0,0.8365973072215422,with_n2v,HRNet,HRNet with_n2v
00001,1000,1.0,0.1,0.8839285714285714,with_n2v,HRNet,HRNet with_n2v
00001,1000,1.0,0.25,0.8760282021151586,with_n2v,HRNet,HRNet with_n2v
00001,1000,2.0,0.0,0.8521897810218978,with_n2v,HRNet,HRNet with_n2v
00001,1000,2.0,0.1,0.8897360703812317,with_n2v,HRNet,HRNet with_n2v
00001,1000,2.0,0.25,0.8818443804034583,with_n2v,HRNet,HRNet with_n2v
00004,20,0.0,0.0,0.8326180257510729,with_n2v,HRNet,HRNet with_n2v
00004,20,0.0,0.1,0.8874329958308517,with_n2v,HRNet,HRNet with_n2v
00004,20,0.0,0.25,0.8982142857142857,with_n2v,HRNet,HRNet with_n2v
00004,20,1.0,0.0,0.847799511002445,with_n2v,HRNet,HRNet with_n2v
00004,20,1.0,0.1,0.8989169675090253,with_n2v,HRNet,HRNet with_n2v
00004,20,1.0,0.25,0.9113924050632911,with_n2v,HRNet,HRNet with_n2v
00004,20,2.0,0.0,0.8676021964612569,with_n2v,HRNet,HRNet with_n2v
00004,20,2.0,0.1,0.8944954128440367,with_n2v,HRNet,HRNet with_n2v
00004,20,2.0,0.25,0.9197124026363092,with_n2v,HRNet,HRNet with_n2v
00004,50,0.0,0.0,0.8475722188076213,with_n2v,HRNet,HRNet with_n2v
00004,50,0.0,0.1,0.9010259505129753,with_n2v,HRNet,HRNet with_n2v
00004,50,0.0,0.25,0.9008464328899637,with_n2v,HRNet,HRNet with_n2v
00004,50,1.0,0.0,0.8587223587223587,with_n2v,HRNet,HRNet with_n2v
00004,50,1.0,0.1,0.8975725281231498,with_n2v,HRNet,HRNet with_n2v
00004,50,1.0,0.25,0.9066265060240963,with_n2v,HRNet,HRNet with_n2v
00004,50,2.0,0.0,0.8622167789344765,with_n2v,HRNet,HRNet with_n2v
00004,50,2.0,0.1,0.9094650205761317,with_n2v,HRNet,HRNet with_n2v
00004,50,2.0,0.25,0.9147424511545293,with_n2v,HRNet,HRNet with_n2v
00004,200,0.0,0.0,0.8439803439803439,with_n2v,HRNet,HRNet with_n2v
00004,200,0.0,0.1,0.9007263922518159,with_n2v,HRNet,HRNet with_n2v
00004,200,0.0,0.25,0.8968014484007242,with_n2v,HRNet,HRNet with_n2v
00004,200,1.0,0.0,0.8397790055248618,with_n2v,HRNet,HRNet with_n2v
00004,200,1.0,0.1,0.9049636803874092,with_n2v,HRNet,HRNet with_n2v
00004,200,1.0,0.25,0.9051051051051051,with_n2v,HRNet,HRNet with_n2v
00004,200,2.0,0.0,0.8658088235294118,with_n2v,HRNet,HRNet with_n2v
00004,200,2.0,0.1,0.9138240574506283,with_n2v,HRNet,HRNet with_n2v
00004,200,2.0,0.25,0.9071300179748353,with_n2v,HRNet,HRNet with_n2v
00004,1000,0.0,0.0,0.8407134071340714,with_n2v,HRNet,HRNet with_n2v
00004,1000,0.0,0.1,0.8985419198055893,with_n2v,HRNet,HRNet with_n2v
00004,1000,0.0,0.25,0.9050785973397824,with_n2v,HRNet,HRNet with_n2v
00004,1000,1.0,0.0,0.8560885608856088,with_n2v,HRNet,HRNet with_n2v
00004,1000,1.0,0.1,0.9001210653753027,with_n2v,HRNet,HRNet with_n2v
00004,1000,1.0,0.25,0.9052504526252263,with_n2v,HRNet,HRNet with_n2v
00004,1000,2.0,0.0,0.874160048869884,with_n2v,HRNet,HRNet with_n2v
00004,1000,2.0,0.1,0.9071300179748353,with_n2v,HRNet,HRNet with_n2v
00004,1000,2.0,0.25,0.908982748364069,with_n2v,HRNet,HRNet with_n2v
00011,20,0.0,0.0,0.8469575906576521,with_n2v,HRNet,HRNet with_n2v
00011,20,0.0,0.1,0.9151515151515152,with_n2v,HRNet,HRNet with_n2v
00011,20,0.0,0.25,0.9386650631389056,with_n2v,HRNet,HRNet with_n2v
00011,20,1.0,0.0,0.8384520884520884,with_n2v,HRNet,HRNet with_n2v
00011,20,1.0,0.1,0.9082240762812872,with_n2v,HRNet,HRNet with_n2v
00011,20,1.0,0.25,0.9238210399032648,with_n2v,HRNet,HRNet with_n2v
00011,20,2.0,0.0,0.8701775872627067,with_n2v,HRNet,HRNet with_n2v
00011,20,2.0,0.1,0.9227082085080887,with_n2v,HRNet,HRNet with_n2v
00011,20,2.0,0.25,0.9337209302325581,with_n2v,HRNet,HRNet with_n2v
00011,50,0.0,0.0,0.8446362515413071,with_n2v,HRNet,HRNet with_n2v
00011,50,0.0,0.1,0.9214628297362111,with_n2v,HRNet,HRNet with_n2v
00011,50,0.0,0.25,0.9240583232077765,with_n2v,HRNet,HRNet with_n2v
00011,50,1.0,0.0,0.8428835489833642,with_n2v,HRNet,HRNet with_n2v
00011,50,1.0,0.1,0.9273167777104785,with_n2v,HRNet,HRNet with_n2v
00011,50,1.0,0.25,0.9279224712295578,with_n2v,HRNet,HRNet with_n2v
00011,50,2.0,0.0,0.8679361179361179,with_n2v,HRNet,HRNet with_n2v
00011,50,2.0,0.1,0.9277251184834123,with_n2v,HRNet,HRNet with_n2v
00011,50,2.0,0.25,0.9375,with_n2v,HRNet,HRNet with_n2v
00011,200,0.0,0.0,0.8481481481481481,with_n2v,HRNet,HRNet with_n2v
00011,200,0.0,0.1,0.9103658536585366,with_n2v,HRNet,HRNet with_n2v
00011,200,0.0,0.25,0.9209245742092458,with_n2v,HRNet,HRNet with_n2v
00011,200,1.0,0.0,0.8576709796672828,with_n2v,HRNet,HRNet with_n2v
00011,200,1.0,0.1,0.920876445526476,with_n2v,HRNet,HRNet with_n2v
00011,200,1.0,0.25,0.9259708737864077,with_n2v,HRNet,HRNet with_n2v
00011,200,2.0,0.0,0.88,with_n2v,HRNet,HRNet with_n2v
00011,200,2.0,0.1,0.9269323671497585,with_n2v,HRNet,HRNet with_n2v
00011,200,2.0,0.25,0.9321321321321321,with_n2v,HRNet,HRNet with_n2v
00011,1000,0.0,0.0,0.8463911165946947,with_n2v,HRNet,HRNet with_n2v
00011,1000,0.0,0.1,0.908256880733945,with_n2v,HRNet,HRNet with_n2v
00011,1000,0.0,0.25,0.9246200607902736,with_n2v,HRNet,HRNet with_n2v
00011,1000,1.0,0.0,0.8580246913580247,with_n2v,HRNet,HRNet with_n2v
00011,1000,1.0,0.1,0.9180929095354523,with_n2v,HRNet,HRNet with_n2v
00011,1000,1.0,0.25,0.9255447941888619,with_n2v,HRNet,HRNet with_n2v
00011,1000,2.0,0.0,0.8819188191881919,with_n2v,HRNet,HRNet with_n2v
00011,1000,2.0,0.1,0.9233091787439613,with_n2v,HRNet,HRNet with_n2v
00011,1000,2.0,0.25,0.9239976062238181,with_n2v,HRNet,HRNet with_n2v
00018,20,0.0,0.0,0.8765281173594132,with_n2v,HRNet,HRNet with_n2v
00018,20,0.0,0.1,0.8816029143897997,with_n2v,HRNet,HRNet with_n2v
00018,20,0.0,0.25,0.8782973621103117,with_n2v,HRNet,HRNet with_n2v
00018,20,1.0,0.0,0.8803159173754557,with_n2v,HRNet,HRNet with_n2v
00018,20,1.0,0.1,0.8543451652386781,with_n2v,HRNet,HRNet with_n2v
00018,20,1.0,0.25,0.889815366289458,with_n2v,HRNet,HRNet with_n2v
00018,20,2.0,0.0,0.9170616113744076,with_n2v,HRNet,HRNet with_n2v
00018,20,2.0,0.1,0.8984375,with_n2v,HRNet,HRNet with_n2v
00018,20,2.0,0.25,0.8965929468021518,with_n2v,HRNet,HRNet with_n2v
00018,50,0.0,0.0,0.8796352583586626,with_n2v,HRNet,HRNet with_n2v
00018,50,0.0,0.1,0.9029896278218426,with_n2v,HRNet,HRNet with_n2v
00018,50,0.0,0.25,0.9087061668681983,with_n2v,HRNet,HRNet with_n2v
00018,50,1.0,0.0,0.8644271145770845,with_n2v,HRNet,HRNet with_n2v
00018,50,1.0,0.1,0.8935779816513761,with_n2v,HRNet,HRNet with_n2v
00018,50,1.0,0.25,0.9102486355366889,with_n2v,HRNet,HRNet with_n2v
00018,50,2.0,0.0,0.8833629366489046,with_n2v,HRNet,HRNet with_n2v
00018,50,2.0,0.1,0.9236778846153846,with_n2v,HRNet,HRNet with_n2v
00018,50,2.0,0.25,0.910024154589372,with_n2v,HRNet,HRNet with_n2v
00018,200,0.0,0.0,0.8931390406800243,with_n2v,HRNet,HRNet with_n2v
00018,200,0.0,0.1,0.8845921450151057,with_n2v,HRNet,HRNet with_n2v
00018,200,0.0,0.25,0.9080389768574909,with_n2v,HRNet,HRNet with_n2v
00018,200,1.0,0.0,0.8974205158968206,with_n2v,HRNet,HRNet with_n2v
00018,200,1.0,0.1,0.8738574040219378,with_n2v,HRNet,HRNet with_n2v
00018,200,1.0,0.25,0.9102486355366889,with_n2v,HRNet,HRNet with_n2v
00018,200,2.0,0.0,0.9038461538461539,with_n2v,HRNet,HRNet with_n2v
00018,200,2.0,0.1,0.9077757685352622,with_n2v,HRNet,HRNet with_n2v
00018,200,2.0,0.25,0.9138554216867469,with_n2v,HRNet,HRNet with_n2v
00018,1000,0.0,0.0,0.8891566265060241,with_n2v,HRNet,HRNet with_n2v
00018,1000,0.0,0.1,0.8964891041162227,with_n2v,HRNet,HRNet with_n2v
00018,1000,0.0,0.25,0.8996372430471584,with_n2v,HRNet,HRNet with_n2v
00018,1000,1.0,0.0,0.8983253588516746,with_n2v,HRNet,HRNet with_n2v
00018,1000,1.0,0.1,0.8982540638169777,with_n2v,HRNet,HRNet with_n2v
00018,1000,1.0,0.25,0.9000602046959663,with_n2v,HRNet,HRNet with_n2v
00018,1000,2.0,0.0,0.9116417910447762,with_n2v,HRNet,HRNet with_n2v
00018,1000,2.0,0.1,0.8994646044021416,with_n2v,HRNet,HRNet with_n2v
00018,1000,2.0,0.25,0.9146268656716418,with_n2v,HRNet,HRNet with_n2v
00021,20,0.0,0.0,0.8355582524271845,with_n2v,HRNet,HRNet with_n2v
00021,20,0.0,0.1,0.8696165191740413,with_n2v,HRNet,HRNet with_n2v
00021,20,0.0,0.25,0.8734835355285961,with_n2v,HRNet,HRNet with_n2v
00021,20,1.0,0.0,0.8253195374315276,with_n2v,HRNet,HRNet with_n2v
00021,20,1.0,0.1,0.8632676709154113,with_n2v,HRNet,HRNet with_n2v
00021,20,1.0,0.25,0.8890814558058926,with_n2v,HRNet,HRNet with_n2v
00021,20,2.0,0.0,0.8394549763033176,with_n2v,HRNet,HRNet with_n2v
00021,20,2.0,0.1,0.8710045662100456,with_n2v,HRNet,HRNet with_n2v
00021,20,2.0,0.25,0.8688147295742232,with_n2v,HRNet,HRNet with_n2v
00021,50,0.0,0.0,0.8185679611650486,with_n2v,HRNet,HRNet with_n2v
00021,50,0.0,0.1,0.8827708703374778,with_n2v,HRNet,HRNet with_n2v
00021,50,0.0,0.25,0.8753657109420714,with_n2v,HRNet,HRNet with_n2v
00021,50,1.0,0.0,0.8293867638129934,with_n2v,HRNet,HRNet with_n2v
00021,50,1.0,0.1,0.875,with_n2v,HRNet,HRNet with_n2v
00021,50,1.0,0.25,0.873329459616502,with_n2v,HRNet,HRNet with_n2v
00021,50,2.0,0.0,0.8451300665456746,with_n2v,HRNet,HRNet with_n2v
00021,50,2.0,0.1,0.8756446991404011,with_n2v,HRNet,HRNet with_n2v
00021,50,2.0,0.25,0.870264064293915,with_n2v,HRNet,HRNet with_n2v
00021,200,0.0,0.0,0.8216249236408063,with_n2v,HRNet,HRNet with_n2v
00021,200,0.0,0.1,0.8755924170616114,with_n2v,HRNet,HRNet with_n2v
00021,200,0.0,0.25,0.8668621700879765,with_n2v,HRNet,HRNet with_n2v
00021,200,1.0,0.0,0.8278388278388278,with_n2v,HRNet,HRNet with_n2v
00021,200,1.0,0.1,0.8747805734347571,with_n2v,HRNet,HRNet with_n2v
00021,200,1.0,0.25,0.8651296829971181,with_n2v,HRNet,HRNet with_n2v
00021,200,2.0,0.0,0.8489077669902912,with_n2v,HRNet,HRNet with_n2v
00021,200,2.0,0.1,0.8812572759022119,with_n2v,HRNet,HRNet with_n2v
00021,200,2.0,0.25,0.8721590909090909,with_n2v,HRNet,HRNet with_n2v
00021,1000,0.0,0.0,0.823960880195599,with_n2v,HRNet,HRNet with_n2v
00021,1000,0.0,0.1,0.8758907363420427,with_n2v,HRNet,HRNet with_n2v
00021,1000,0.0,0.25,0.8638199653779572,with_n2v,HRNet,HRNet with_n2v
00021,1000,1.0,0.0,0.8308913308913309,with_n2v,HRNet,HRNet with_n2v
00021,1000,1.0,0.1,0.875736160188457,with_n2v,HRNet,HRNet with_n2v
00021,1000,1.0,0.25,0.8604250430786904,with_n2v,HRNet,HRNet with_n2v
00021,1000,2.0,0.0,0.8411158277744087,with_n2v,HRNet,HRNet with_n2v
00021,1000,2.0,0.1,0.8752900232018561,with_n2v,HRNet,HRNet with_n2v
00021,1000,2.0,0.25,0.8685714285714285,with_n2v,HRNet,HRNet with_n2v
00024,20,0.0,0.0,0.538515406162465,with_n2v,HRNet,HRNet with_n2v
00024,20,0.0,0.1,0.5256756756756756,with_n2v,HRNet,HRNet with_n2v
00024,20,0.0,0.25,0.6757105943152455,with_n2v,HRNet,HRNet with_n2v
00024,20,1.0,0.0,0.5167432698621143,with_n2v,HRNet,HRNet with_n2v
00024,20,1.0,0.1,0.6075614366729679,with_n2v,HRNet,HRNet with_n2v
00024,20,1.0,0.25,0.6108087091757387,with_n2v,HRNet,HRNet with_n2v
00024,20,2.0,0.0,0.48236009732360097,with_n2v,HRNet,HRNet with_n2v
00024,20,2.0,0.1,0.6344386735916899,with_n2v,HRNet,HRNet with_n2v
00024,20,2.0,0.25,0.5564630681818182,with_n2v,HRNet,HRNet with_n2v
00024,50,0.0,0.0,0.4481292517006803,with_n2v,HRNet,HRNet with_n2v
00024,50,0.0,0.1,0.41892960717110467,with_n2v,HRNet,HRNet with_n2v
00024,50,0.0,0.25,0.42732478865557677,with_n2v,HRNet,HRNet with_n2v
00024,50,1.0,0.0,0.4048284625158831,with_n2v,HRNet,HRNet with_n2v
00024,50,1.0,0.1,0.43645213628988644,with_n2v,HRNet,HRNet with_n2v
00024,50,1.0,0.25,0.43042772062804546,with_n2v,HRNet,HRNet with_n2v
00024,50,2.0,0.0,0.383424624910693,with_n2v,HRNet,HRNet with_n2v
00024,50,2.0,0.1,0.5047438330170778,with_n2v,HRNet,HRNet with_n2v
00024,50,2.0,0.25,0.4362050163576881,with_n2v,HRNet,HRNet with_n2v
00024,200,0.0,0.0,0.3154335719968178,with_n2v,HRNet,HRNet with_n2v
00024,200,0.0,0.1,0.3237845471051039,with_n2v,HRNet,HRNet with_n2v
00024,200,0.0,0.25,0.35832587287376905,with_n2v,HRNet,HRNet with_n2v
00024,200,1.0,0.0,0.3091778202676864,with_n2v,HRNet,HRNet with_n2v
00024,200,1.0,0.1,0.3368816530995617,with_n2v,HRNet,HRNet with_n2v
00024,200,1.0,0.25,0.33928946815219674,with_n2v,HRNet,HRNet with_n2v
00024,200,2.0,0.0,0.31925808997632205,with_n2v,HRNet,HRNet with_n2v
00024,200,2.0,0.1,0.31184870706291007,with_n2v,HRNet,HRNet with_n2v
00024,200,2.0,0.25,0.33813400125234816,with_n2v,HRNet,HRNet with_n2v
00024,1000,0.0,0.0,0.26159372958850424,with_n2v,HRNet,HRNet with_n2v
00024,1000,0.0,0.1,0.29566648381788263,with_n2v,HRNet,HRNet with_n2v
00024,1000,0.0,0.25,0.28889687387711105,with_n2v,HRNet,HRNet with_n2v
00024,1000,1.0,0.0,0.2788078322647721,with_n2v,HRNet,HRNet with_n2v
00024,1000,1.0,0.1,0.27492344334807756,with_n2v,HRNet,HRNet with_n2v
00024,1000,1.0,0.25,0.28172942817294283,with_n2v,HRNet,HRNet with_n2v
00024,1000,2.0,0.0,0.2537219871493496,with_n2v,HRNet,HRNet with_n2v
00024,1000,2.0,0.1,0.2685799601857996,with_n2v,HRNet,HRNet with_n2v
00024,1000,2.0,0.25,0.24725106902871105,with_n2v,HRNet,HRNet with_n2v
00030,20,0.0,0.0,0.8334357713583282,with_n2v,HRNet,HRNet with_n2v
00030,20,0.0,0.1,0.8952324896998234,with_n2v,HRNet,HRNet with_n2v
00030,20,0.0,0.25,0.8851590106007067,with_n2v,HRNet,HRNet with_n2v
00030,20,1.0,0.0,0.8311847759361571,with_n2v,HRNet,HRNet with_n2v
00030,20,1.0,0.1,0.8870292887029289,with_n2v,HRNet,HRNet with_n2v
00030,20,1.0,0.25,0.910271546635183,with_n2v,HRNet,HRNet with_n2v
00030,20,2.0,0.0,0.8330275229357799,with_n2v,HRNet,HRNet with_n2v
00030,20,2.0,0.1,0.8957483983692487,with_n2v,HRNet,HRNet with_n2v
00030,20,2.0,0.25,0.8979118329466357,with_n2v,HRNet,HRNet with_n2v
00030,50,0.0,0.0,0.8314883148831488,with_n2v,HRNet,HRNet with_n2v
00030,50,0.0,0.1,0.9042489527229204,with_n2v,HRNet,HRNet with_n2v
00030,50,0.0,0.25,0.9025249559600704,with_n2v,HRNet,HRNet with_n2v
00030,50,1.0,0.0,0.8420085731781997,with_n2v,HRNet,HRNet with_n2v
00030,50,1.0,0.1,0.8875809299587993,with_n2v,HRNet,HRNet with_n2v
00030,50,1.0,0.25,0.9130691898285038,with_n2v,HRNet,HRNet with_n2v
00030,50,2.0,0.0,0.8658536585365854,with_n2v,HRNet,HRNet with_n2v
00030,50,2.0,0.1,0.8851894374282434,with_n2v,HRNet,HRNet with_n2v
00030,50,2.0,0.25,0.9044032444959443,with_n2v,HRNet,HRNet with_n2v
00030,200,0.0,0.0,0.8376383763837638,with_n2v,HRNet,HRNet with_n2v
00030,200,0.0,0.1,0.8977751052315093,with_n2v,HRNet,HRNet with_n2v
00030,200,0.0,0.25,0.8913171884229178,with_n2v,HRNet,HRNet with_n2v
00030,200,1.0,0.0,0.8411330049261084,with_n2v,HRNet,HRNet with_n2v
00030,200,1.0,0.1,0.8948931116389549,with_n2v,HRNet,HRNet with_n2v
00030,200,1.0,0.25,0.8914956011730205,with_n2v,HRNet,HRNet with_n2v
00030,200,2.0,0.0,0.8613317043372022,with_n2v,HRNet,HRNet with_n2v
00030,200,2.0,0.1,0.8906976744186047,with_n2v,HRNet,HRNet with_n2v
00030,200,2.0,0.25,0.8957373271889401,with_n2v,HRNet,HRNet with_n2v
00030,1000,0.0,0.0,0.8356923076923077,with_n2v,HRNet,HRNet with_n2v
00030,1000,0.0,0.1,0.8904847396768402,with_n2v,HRNet,HRNet with_n2v
00030,1000,0.0,0.25,0.8903225806451613,with_n2v,HRNet,HRNet with_n2v
00030,1000,1.0,0.0,0.8425584255842559,with_n2v,HRNet,HRNet with_n2v
00030,1000,1.0,0.1,0.8957712924359738,with_n2v,HRNet,HRNet with_n2v
00030,1000,1.0,0.25,0.8968347010550997,with_n2v,HRNet,HRNet with_n2v
00030,1000,2.0,0.0,0.8675213675213675,with_n2v,HRNet,HRNet with_n2v
00030,1000,2.0,0.1,0.8948913681738109,with_n2v,HRNet,HRNet with_n2v
00030,1000,2.0,0.25,0.89164265129683,with_n2v,HRNet,HRNet with_n2v
00033,20,0.0,0.0,0.30622909698996653,with_n2v,HRNet,HRNet with_n2v
00033,20,0.0,0.1,0.2479099129841324,with_n2v,HRNet,HRNet with_n2v
00033,20,0.0,0.25,0.1717883548983364,with_n2v,HRNet,HRNet with_n2v
00033,20,1.0,0.0,0.27576549663928307,with_n2v,HRNet,HRNet with_n2v
00033,20,1.0,0.1,0.24033977348434377,with_n2v,HRNet,HRNet with_n2v
00033,20,1.0,0.25,0.15606382978723404,with_n2v,HRNet,HRNet with_n2v
00033,20,2.0,0.0,0.21363246641897685,with_n2v,HRNet,HRNet with_n2v
00033,20,2.0,0.1,0.2538789428815004,with_n2v,HRNet,HRNet with_n2v
00033,20,2.0,0.25,0.1350962403309948,with_n2v,HRNet,HRNet with_n2v
00033,50,0.0,0.0,0.22012204197053134,with_n2v,HRNet,HRNet with_n2v
00033,50,0.0,0.1,0.213,with_n2v,HRNet,HRNet with_n2v
00033,50,0.0,0.25,0.14857537217785666,with_n2v,HRNet,HRNet with_n2v
00033,50,1.0,0.0,0.1838587023181651,with_n2v,HRNet,HRNet with_n2v
00033,50,1.0,0.1,0.20785251899802984,with_n2v,HRNet,HRNet with_n2v
00033,50,1.0,0.25,0.15224244889657276,with_n2v,HRNet,HRNet with_n2v
00033,50,2.0,0.0,0.20589041095890412,with_n2v,HRNet,HRNet with_n2v
00033,50,2.0,0.1,0.18567141785446362,with_n2v,HRNet,HRNet with_n2v
00033,50,2.0,0.25,0.13417005479936361,with_n2v,HRNet,HRNet with_n2v
00033,200,0.0,0.0,0.15573685841164928,with_n2v,HRNet,HRNet with_n2v
00033,200,0.0,0.1,0.1639773222852159,with_n2v,HRNet,HRNet with_n2v
00033,200,0.0,0.25,0.11646770737679829,with_n2v,HRNet,HRNet with_n2v
00033,200,1.0,0.0,0.14918715305313243,with_n2v,HRNet,HRNet with_n2v
00033,200,1.0,0.1,0.1592545531554426,with_n2v,HRNet,HRNet with_n2v
00033,200,1.0,0.25,0.11471601978120785,with_n2v,HRNet,HRNet with_n2v
00033,200,2.0,0.0,0.1445301342473579,with_n2v,HRNet,HRNet with_n2v
00033,200,2.0,0.1,0.15258855585831063,with_n2v,HRNet,HRNet with_n2v
00033,200,2.0,0.25,0.10702574478476244,with_n2v,HRNet,HRNet with_n2v
00033,1000,0.0,0.0,0.13573681838666066,with_n2v,HRNet,HRNet with_n2v
00033,1000,0.0,0.1,0.13646633529145955,with_n2v,HRNet,HRNet with_n2v
00033,1000,0.0,0.25,0.10476190476190476,with_n2v,HRNet,HRNet with_n2v
00033,1000,1.0,0.0,0.1351617818409967,with_n2v,HRNet,HRNet with_n2v
00033,1000,1.0,0.1,0.13302792705488503,with_n2v,HRNet,HRNet with_n2v
00033,1000,1.0,0.25,0.10521255408282398,with_n2v,HRNet,HRNet with_n2v
00033,1000,2.0,0.0,0.12861627216424876,with_n2v,HRNet,HRNet with_n2v
00033,1000,2.0,0.1,0.1262718932443703,with_n2v,HRNet,HRNet with_n2v
00033,1000,2.0,0.25,0.10034669981029633,with_n2v,HRNet,HRNet with_n2v
00035,20,0.0,0.0,0.8458452722063037,with_n2v,HRNet,HRNet with_n2v
